Stat-Xplore

"Population Estimates"
"National - Regional - LAs by Year by Age"
"Counting: Population"

Filters:
"Default Summation","Population"
"Age","15"

"Measures","Age","National - Regional - LAs","Year","Count",
"Population","15","W06000006","Mid-2020",1618
"Population","15","W06000023","Mid-2019",1409
"Population","15","W06000023","Mid-2020",1438
"Population","15","W06000008","Mid-2019",742
"Population","15","W06000008","Mid-2020",718
"Population","15","W06000009","Mid-2019",1360
"Population","15","W06000009","Mid-2020",1401
"Population","15","W06000010","Mid-2019",2038
"Population","15","W06000010","Mid-2020",2103
"Population","15","W06000011","Mid-2019",2644
"Population","15","W06000011","Mid-2020",2580
"Population","15","W06000012","Mid-2019",1502
"Population","15","W06000012","Mid-2020",1658
"Population","15","W06000013","Mid-2019",1581
"Population","15","W06000013","Mid-2020",1628
"Population","15","W06000014","Mid-2019",1471
"Population","15","W06000014","Mid-2020",1581
"Population","15","W06000015","Mid-2019",3637
"Population","15","W06000015","Mid-2020",3731
"Population","15","W06000016","Mid-2019",2590
"Population","15","W06000016","Mid-2020",2776
"Population","15","W06000024","Mid-2019",622
"Population","15","W06000024","Mid-2020",635
"Population","15","W06000018","Mid-2019",2118
"Population","15","W06000018","Mid-2020",2038
"Population","15","W06000019","Mid-2019",704
"Population","15","W06000019","Mid-2020",733
"Population","15","W06000020","Mid-2019",961
"Population","15","W06000020","Mid-2020",1119
"Population","15","W06000021","Mid-2019",1074
"Population","15","W06000021","Mid-2020",1036
"Population","15","W06000022","Mid-2019",1789
"Population","15","W06000022","Mid-2020",1829
"Population","15","S12000033","Mid-2019",1781
"Population","15","S12000033","Mid-2020",1935
"Population","15","S12000034","Mid-2019",2909
"Population","15","S12000034","Mid-2020",2921
"Population","15","S12000041","Mid-2019",1269
"Population","15","S12000041","Mid-2020",1266
"Population","15","S12000035","Mid-2019",900
"Population","15","S12000035","Mid-2020",881
"Population","15","S12000036","Mid-2019",4181
"Population","15","S12000036","Mid-2020",4393
"Population","15","S12000005","Mid-2019",565
"Population","15","S12000005","Mid-2020",555
"Population","15","S12000006","Mid-2019",1497
"Population","15","S12000006","Mid-2020",1592
"Population","15","S12000042","Mid-2019",1368
"Population","15","S12000042","Mid-2020",1431
"Population","15","S12000008","Mid-2019",1336
"Population","15","S12000008","Mid-2020",1300
"Population","15","S12000045","Mid-2019",1233
"Population","15","S12000045","Mid-2020",1275
"Population","15","S12000010","Mid-2019",1190
"Population","15","S12000010","Mid-2020",1184
"Population","15","S12000011","Mid-2019",1260
"Population","15","S12000011","Mid-2020",1309
"Population","15","S12000014","Mid-2019",1694
"Population","15","S12000014","Mid-2020",1787
"Population","15","S12000047","Mid-2019",3953
"Population","15","S12000047","Mid-2020",4006
"Population","15","S12000049","Mid-2019",5384
"Population","15","S12000049","Mid-2020",5494
"Population","15","S12000017","Mid-2019",2537
"Population","15","S12000017","Mid-2020",2599
"Population","15","S12000018","Mid-2019",841
"Population","15","S12000018","Mid-2020",848
"Population","15","S12000019","Mid-2019",997
"Population","15","S12000019","Mid-2020",1011
"Population","15","S12000020","Mid-2019",1055
"Population","15","S12000020","Mid-2020",1080
"Population","15","S12000013","Mid-2019",307
"Population","15","S12000013","Mid-2020",270
"Population","15","S12000021","Mid-2019",1430
"Population","15","S12000021","Mid-2020",1497
"Population","15","S12000050","Mid-2019",4066
"Population","15","S12000050","Mid-2020",4071
"Population","15","S12000023","Mid-2019",213
"Population","15","S12000023","Mid-2020",243
"Population","15","S12000048","Mid-2019",1629
"Population","15","S12000048","Mid-2020",1700
"Population","15","S12000038","Mid-2019",1878
"Population","15","S12000038","Mid-2020",1936
"Population","15","S12000026","Mid-2019",1226
"Population","15","S12000026","Mid-2020",1244
"Population","15","S12000027","Mid-2019",254
"Population","15","S12000027","Mid-2020",267
"Population","15","S12000028","Mid-2019",1121
"Population","15","S12000028","Mid-2020",1192
"Population","15","S12000029","Mid-2019",3389
"Population","15","S12000029","Mid-2020",3378
"Population","15","S12000030","Mid-2019",1116
"Population","15","S12000030","Mid-2020",1078
"Population","15","S12000039","Mid-2019",934
"Population","15","S12000039","Mid-2020",984
"Population","15","S12000040","Mid-2019",2179
"Population","15","S12000040","Mid-2020",2266
"Population","15","N09000001","Mid-2019",1782
"Population","15","N09000001","Mid-2020",1816
"Population","15","N09000011","Mid-2019",1921
"Population","15","N09000011","Mid-2020",1895
"Population","15","N09000002","Mid-2019",2708
"Population","15","N09000002","Mid-2020",2782
"Population","15","N09000003","Mid-2019",3826
"Population","15","N09000003","Mid-2020",3738
"Population","15","N09000004","Mid-2019",1740
"Population","15","N09000004","Mid-2020",1778
"Population","15","N09000005","Mid-2019",1865
"Population","15","N09000005","Mid-2020",1864
"Population","15","N09000006","Mid-2019",1487
"Population","15","N09000006","Mid-2020",1518
"Population","15","N09000007","Mid-2019",1664
"Population","15","N09000007","Mid-2020",1669
"Population","15","N09000008","Mid-2019",1622
"Population","15","N09000008","Mid-2020",1681
"Population","15","N09000009","Mid-2019",1941
"Population","15","N09000009","Mid-2020",2057
"Population","15","N09000010","Mid-2019",2327
"Population","15","N09000010","Mid-2020",2391
"Population","15","Total","Mid-2019",736855
"Population","15","Total","Mid-2020",752712


Source: Department for Work and Pensions
